"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.44643192672464e-12,0.718100094615308,0.527,0.399,2.36506124424701e-07,"2","IFT88"
7.95654615636761e-12,0.669145361780281,0.6,0.475,2.52707862472392e-07,"2","RP4-717I23.3"
1.08508600638609e-11,0.52461578735845,0.734,0.641,3.44634166488287e-07,"2","AEBP1"
1.20390996623447e-11,0.739266130152364,0.531,0.418,3.82373844375729e-07,"2","PLTP"
1.28385297892133e-11,0.731525647954731,0.448,0.321,4.07764544635205e-07,"2","ROR1"
1.29063592030989e-11,0.440366296032712,0.755,0.632,4.09918874649623e-07,"2","FMNL2"
1.38710576786252e-11,1.01020999725731,0.46,0.345,4.40558662930815e-07,"2","IFT172"
1.46517008347608e-11,1.30058390336562,0.257,0.144,4.65352670212837e-07,"2","GPR137C"
1.55560011054744e-11,0.523302052676197,0.534,0.435,4.94074151110974e-07,"2","CRYL1"
1.69339838589552e-11,0.432486711531327,0.799,0.734,5.37840261344276e-07,"2","LAMC1"
1.9771755118469e-11,0.445410554646803,0.764,0.691,6.27970714317695e-07,"2","GPR155"
2.08482886241744e-11,0.493460827513029,0.647,0.514,6.62162494992404e-07,"2","UBA6-AS1"
2.22096194086978e-11,0.595382016709087,0.653,0.57,7.05399722039651e-07,"2","AMOTL1"
2.36374704123345e-11,0.324065890944449,0.924,0.865,7.50749697766155e-07,"2","N4BP2L2"
2.37803560394565e-11,0.655615285145179,0.63,0.527,7.55287888169178e-07,"2","SUMF1"
2.54628763548452e-11,1.02641931121089,0.374,0.254,8.0872641590624e-07,"2","PCDH1"
2.6598971937186e-11,0.569742609583367,0.654,0.565,8.44809947696963e-07,"2","ST3GAL6"
2.75966647739189e-11,0.585341794046139,0.675,0.568,8.76497669884439e-07,"2","NRXN3"
3.03391737967254e-11,0.600802512949606,0.496,0.365,9.63602498957796e-07,"2","TMEM176A"
3.12443321732599e-11,0.670494034012287,0.608,0.511,9.92351234154907e-07,"2","RNASE1"
3.25587380719817e-11,0.634209514784891,0.522,0.406,1.03409807990421e-06,"2","SPON2"
3.77592642694142e-11,0.427850579382108,0.831,0.734,1.19927199246087e-06,"2","SBF2"
5.0403817979372e-11,0.694105123574783,0.526,0.411,1.60087566284283e-06,"2","BCL2"
5.52276358866377e-11,0.515151217164248,0.566,0.423,1.7540849433955e-06,"2","RAD51B"
5.58044916344518e-11,0.317134936007468,0.903,0.848,1.77240645880182e-06,"2","WSB1"
6.16856076999243e-11,1.2730817330875,0.293,0.184,1.95919658615729e-06,"2","RNF180"
6.61982032778395e-11,0.519186834521475,0.72,0.69,2.10252113430746e-06,"2","LTBP4"
7.04600765757108e-11,0.936641580475866,0.399,0.288,2.23788249212115e-06,"2","FHDC1"
7.0492320551918e-11,0.447747599374357,0.825,0.743,2.23890659304947e-06,"2","GNG2"
8.52195238385451e-11,0.776391383325808,0.501,0.383,2.70665729663603e-06,"2","TRPC1"
