"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,3.07820296069228,0.859,0.211,0,"13","FCER1G"
0,3.06081816745569,0.993,0.439,0,"13","HLA-DRA"
4.5408523690236e-82,3.03160636215837,0.28,0.085,1.44222012092559e-77,"13","FCGR1A"
1.6849716837998e-135,3.03093855707255,0.637,0.343,5.35163856491655e-131,"13","PLTP"
6.62418542245681e-127,3.00658369405433,0.468,0.168,2.10390753202651e-122,"13","STAB1"
1.3245890664462e-243,3.00003846023723,0.524,0.123,4.20702733393977e-239,"13","MS4A4A"
9.96577725068339e-225,2.98552640460302,0.488,0.113,3.16523051258955e-220,"13","CD163"
4.47615904016333e-152,2.97095535958371,0.404,0.107,1.42167287274627e-147,"13","SLCO2B1"
1.89579712409193e-80,2.94969676770066,0.269,0.08,6.02124124582838e-76,"13","PLD4"
4.08300622524175e-65,2.94597683870933,0.257,0.085,1.29680360719903e-60,"13","CCR1"
0,2.93659897627796,0.956,0.431,0,"13","HLA-DPA1"
0,8.18436151412198,0.447,0.011,0,"14","DARC"
0,7.65442354228204,0.345,0.002,0,"14","SELP"
0,7.0567450003211,0.292,0.003,0,"14","CCL14"
0,6.96976880900824,0.473,0.014,0,"14","RYR2"
0,6.9481946032113,0.403,0.007,0,"14","SLCO2A1"
0,6.93800425039474,0.274,0.006,0,"14","RP11-563P16.1"
0,6.74936183981395,0.654,0.021,0,"14","RAMP3"
0,6.63816811504875,0.996,0.065,0,"14","VWF"
0,6.62510932934004,0.472,0.008,0,"14","MMRN1"
0,6.60214352766034,0.275,0.004,0,"14","AC010084.1"
0,6.60157579485334,0.887,0.023,0,"14","PLVAP"
0,6.572041429859,0.286,0.004,0,"14","AC079305.11"
0,6.4377142447964,0.504,0.009,0,"14","VEGFC"
0,6.33006184350959,0.825,0.019,0,"14","MMRN2"
0,6.32998790683832,0.795,0.095,0,"14","FLT1"
0,6.32377001777982,0.701,0.012,0,"14","MPZL2"
0,6.00554951573745,0.675,0.065,0,"14","ANGPT2"
0,5.9439239734155,0.437,0.009,0,"14","FAM110D"
4.76144203956444e-314,5.90364156111944,0.437,0.068,1.51228160618606e-309,"14","ESM1"
0,5.85815130433061,0.86,0.018,0,"14","CXorf36"
0,5.84121653089195,0.883,0.041,0,"14","CLEC14A"
0,5.8387158856901,0.704,0.019,0,"14","TM4SF18"
0,5.83212439727142,0.711,0.026,0,"14","NOSTRIN"
0,5.82951051576772,0.524,0.016,0,"14","DLL4"
0,5.82711563727779,0.453,0.047,0,"14","ANO2"
0,5.80956452924755,0.566,0.015,0,"14","FAM167B"
0,5.79327112534233,0.695,0.019,0,"14","PODXL"
0,5.75229468035626,0.55,0.026,0,"14","EDN1"
0,5.72110449655602,0.409,0.019,0,"14","C2CD4B"
0,5.70485095783535,0.503,0.009,0,"14","ARHGEF15"
0,7.92662418768935,0.411,0.003,0,"15","CD1E"
0,7.3836435302663,0.654,0.01,0,"15","CD1C"
0,6.03679702740363,0.795,0.042,0,"15","FCER1A"
0,5.6855940923708,0.489,0.017,0,"15","IL1R2"
0,4.9198724467188,0.609,0.028,0,"15","LGALS2"
0,4.75454793007124,0.735,0.057,0,"15","CLEC10A"
0,4.51285734210168,0.477,0.034,0,"15","AGPAT9"
0,4.48181432279951,0.477,0.023,0,"15","CFP"
0,4.29875063763072,0.262,0.013,0,"15","SPIB"
0,4.10926919033224,0.301,0.021,0,"15","FLT3"
0,4.0884646185494,0.349,0.028,0,"15","AREG"
2.47080442925393e-261,4.06968729163269,0.272,0.025,7.84752194775341e-257,"15","MS4A4E"
0,3.87581279122941,0.346,0.027,0,"15","HLA-DQB2"
0,3.82026565872184,0.985,0.221,0,"15","HLA-DQB1"
0,3.77061234398722,0.461,0.049,0,"15","C15orf48"
0,3.66978808137542,0.301,0.023,0,"15","CD300LB"
0,3.53427096219437,0.539,0.055,0,"15","DAPP1"
0,3.46177852035625,0.997,0.425,0,"15","HLA-DPB1"
0,3.37536716564383,0.78,0.094,0,"15","AMICA1"
1.24735745879419e-128,3.37480605871311,0.252,0.042,3.96173202487622e-124,"15","WDFY4"
0,3.36731512276314,0.99,0.227,0,"15","HLA-DQA1"
0,3.33562730005274,0.78,0.105,0,"15","CSF2RA"
1.09801011251563e-261,3.31244979445917,0.467,0.076,3.48738991836091e-257,"15","NRARP"
1.46744783457058e-266,3.29031073338944,0.287,0.027,4.66076106737962e-262,"15","MCOLN2"
0,3.22898377154609,0.907,0.139,0,"15","C1orf162"
9.8352705439208e-115,3.17448204879143,0.284,0.059,3.12378027745469e-110,"15","CCSER1"
0,3.14014181021,0.997,0.433,0,"15","HLA-DPA1"
0,3.13184102759948,0.487,0.053,0,"15","RGS18"
0,3.13120655264082,0.609,0.091,0,"15","IFI30"
7.36311686084461e-315,3.12330519083485,0.476,0.065,2.33859954617286e-310,"15","CIITA"
0,8.02211443781056,0.334,0.002,0,"16","HJURP"
0,7.93610175113619,0.25,0.002,0,"16","KIF20A"
0,7.70777118039076,0.433,0.004,0,"16","DLGAP5"
0,7.63284829853957,0.661,0.009,0,"16","UBE2C"
0,7.57667387111321,0.799,0.021,0,"16","TOP2A"
0,7.5388957362327,0.302,0.002,0,"16","KIF18B"
0,7.31905928349648,0.563,0.009,0,"16","ASPM"
0,7.28380157654997,0.707,0.01,0,"16","MKI67"
0,7.21626786624573,0.659,0.008,0,"16","BIRC5"
0,7.15949596654846,0.384,0.004,0,"16","TROAP"
0,7.15262451141419,0.544,0.006,0,"16","NCAPG"
0,7.12109095013861,0.472,0.008,0,"16","CCNB2"
0,7.06582780504496,0.508,0.006,0,"16","RRM2"
0,7.03498626659125,0.46,0.008,0,"16","HMMR"
0,7.03408631929625,0.51,0.01,0,"16","DIAPH3"
0,7.00784448182001,0.385,0.005,0,"16","CDCA3"
0,7.00097606672464,0.304,0.003,0,"16","HIST1H3B"
0,7.00059333968931,0.558,0.007,0,"16","AURKB"
0,6.99568737047138,0.556,0.011,0,"16","ANLN"
0,6.96275752133881,0.638,0.017,0,"16","TPX2"
0,6.84839686813297,0.27,0.003,0,"16","FAM64A"
0,6.79837750473347,0.266,0.003,0,"16","NMU"
0,6.72768768142036,0.474,0.009,0,"16","SPC25"
0,6.71505512778247,0.563,0.012,0,"16","NUF2"
0,6.69407857415971,0.405,0.005,0,"16","SGOL1"
0,6.68315119089481,0.355,0.007,0,"16","CDC20"
0,6.67877368238417,0.607,0.012,0,"16","CDK1"
0,6.67622815573853,0.35,0.004,0,"16","DEPDC1"
0,6.60656062013976,0.815,0.025,0,"16","KIAA0101"
0,6.60225383173345,0.323,0.005,0,"16","BUB1B"
0,9.70148952289799,0.429,0.001,0,"17","FHL5"
0,8.73770644599011,0.31,0.002,0,"17","MYOCD"
0,8.14710670195033,0.575,0.009,0,"17","HIGD1B"
0,7.45541520397322,0.539,0.007,0,"17","COX4I2"
0,7.35107972117933,0.301,0.005,0,"17","ACTG2"
0,7.33081416203008,0.338,0.005,0,"17","PLN"
0,7.10247481556855,0.614,0.026,0,"17","MYH11"
0,6.69622183093321,0.861,0.074,0,"17","RGS5"
0,6.40777109242027,0.495,0.014,0,"17","TRPC6"
0,6.3435482956046,0.454,0.013,0,"17","SLC38A11"
0,6.00417397580891,0.294,0.009,0,"17","TRPC4"
0,5.89727125311036,0.829,0.21,0,"17","ACTA2"
0,5.83271161529298,0.454,0.023,0,"17","KCNAB1"
0,5.81715634201421,0.47,0.014,0,"17","LMOD1"
0,5.73078812650048,0.29,0.01,0,"17","TMEM74B"
0,5.71692841309298,0.333,0.011,0,"17","ACAN"
0,5.5082493310638,0.27,0.012,0,"17","RP11-756G12.1"
0,5.47623946080074,0.379,0.018,0,"17","CNN1"
0,5.46727314994491,0.409,0.018,0,"17","MRVI1"
0,5.35460296291955,0.258,0.009,0,"17","SGCA"
0,5.23793725307833,0.557,0.027,0,"17","PARM1"
0,5.19896313429613,0.361,0.014,0,"17","SEMA5B"
0,5.1846995381813,0.589,0.038,0,"17","SEPT4"
0,5.01294496147797,0.498,0.05,0,"17","CHSY3"
0,4.93374177558927,0.548,0.014,0,"17","GJA4"
0,4.92858868284385,0.351,0.022,0,"17","TEX41"
0,4.91834398933522,0.525,0.046,0,"17","KCNJ8"
0,4.88397400531523,0.607,0.035,0,"17","GUCY1A3"
0,4.86888852495716,0.861,0.225,0,"17","TAGLN"
0,4.82994829855778,0.746,0.093,0,"17","PPP1R14A"
0,7.22141291431533,0.291,0.005,0,"18","XCL2"
0,7.13399328635048,0.424,0.005,0,"18","GZMH"
0,7.00565866484277,0.271,0.014,0,"18","GNLY"
0,6.89097821072644,0.862,0.03,0,"18","NKG7"
0,6.43429681748047,0.255,0.005,0,"18","KLRC1"
0,6.09841090239693,0.833,0.037,0,"18","GZMK"
0,5.99401129252085,0.366,0.01,0,"18","PRF1"
0,5.85902724028483,0.284,0.014,0,"18","CRTAM"
0,5.85750736252478,0.391,0.007,0,"18","IFNG"
0,5.73123873318718,0.346,0.015,0,"18","CD8B"
0,5.71521250295218,0.287,0.006,0,"18","DTHD1"
1.04082966152465e-294,5.71063462828038,0.307,0.027,3.30577908796843e-290,"18","KLRD1"
0,5.67252958974097,0.364,0.027,0,"18","XCL1"
0,5.5523177473783,0.451,0.019,0,"18","CD8A"
0,5.49384031805207,0.709,0.031,0,"18","CTSW"
0,5.41587528314546,0.323,0.01,0,"18","TIGIT"
0,5.32809439910655,0.939,0.072,0,"18","CCL5"
0,5.3226901942196,0.847,0.055,0,"18","CST7"
0,5.31719221337084,0.321,0.012,0,"18","IL2RB"
0,5.17898206736199,0.871,0.044,0,"18","GZMA"
0,4.97380530301359,0.551,0.033,0,"18","GZMM"
0,4.77523415677156,0.269,0.013,0,"18","THEMIS"
0,4.74533357410494,0.348,0.023,0,"18","MATK"
0,4.66205178131003,0.33,0.022,0,"18","CCDC64"
0,4.41442777748279,0.425,0.032,0,"18","CD27"
0,4.35307086250492,0.564,0.054,0,"18","CD7"
0,4.34909815549047,0.542,0.049,0,"18","SAMD3"
0,4.33383988222691,0.508,0.04,0,"18","CD247"
0,4.23809514264742,0.289,0.02,0,"18","ICOS"
1.61432566554152e-271,4.19205667433717,0.368,0.044,5.12725974632643e-267,"18","RHOH"
0,9.03513413335764,0.3,0.002,0,"19","S100A12"
0,7.64960066995704,0.664,0.022,0,"19","S100A8"
0,7.30959930280258,0.373,0.007,0,"19","APOBEC3A"
0,6.91431300909998,0.893,0.021,0,"19","FCN1"
0,6.63907214973622,0.308,0.006,0,"19","AQP9"
0,6.31601568554237,0.623,0.015,0,"19","CD300E"
0,6.16639748312773,0.493,0.014,0,"19","LILRA5"
0,6.13765960261897,0.829,0.075,0,"19","S100A9"
0,5.75816820851634,0.266,0.01,0,"19","RETN"
0,5.68335009219546,0.488,0.042,0,"19","EREG"
0,5.26650541514122,0.415,0.018,0,"19","RP11-290F20.3"
0,4.9427304434342,0.996,0.211,0,"19","LYZ"
0,4.89997037296037,0.572,0.024,0,"19","CFP"
3.06215529219618e-103,4.65105995993484,0.325,0.072,9.7257114235443e-99,"19","G0S2"
0,4.62684758035282,0.548,0.033,0,"19","FGR"
0,4.54783677990832,0.591,0.031,0,"19","LGALS2"
0,4.49977407973059,0.912,0.096,0,"19","SERPINA1"
0,4.32709648649067,0.734,0.097,0,"19","BCL2A1"
0,4.24475581727564,0.681,0.086,0,"19","IL1B"
0,4.18803130863243,0.467,0.034,0,"19","IL1RN"
4.81065187303969e-183,4.08863224854949,0.251,0.025,1.52791114139614e-178,"19","IL10"
0,4.07918950951086,0.486,0.047,0,"19","CLEC12A"
0,4.04700721073061,0.368,0.023,0,"19","CD300LB"
0,4.02788476763221,0.567,0.04,0,"19","CLEC4E"
0,3.90748064913719,0.737,0.081,0,"19","CSTA"
0,3.90662065481537,0.627,0.05,0,"19","LILRB2"
4.48835460319803e-180,3.84725519453096,0.253,0.025,1.42554630552173e-175,"19","CCL3L1"
0,3.83399755614899,0.567,0.059,0,"19","RP11-1143G9.4"
0,3.82724557461527,0.642,0.066,0,"19","CSF3R"
0,3.77665221879795,0.544,0.064,0,"19","ASGR1"
6.99788812468186e-54,3.39310647598089,0.458,0.222,2.22259924728021e-49,"20","RPL13AP5"
2.75286274980007e-30,3.10052648655679,0.371,0.203,8.74336737963999e-26,"20","RP11-436H11.1"
1.14011177267252e-28,3.09083328027153,0.366,0.205,3.62110900118518e-24,"20","RP11-592N21.1"
9.58527644094599e-26,3.0413066499389,0.381,0.234,3.04437965040885e-21,"20","RBP1"
8.581637943007e-35,2.89286827080471,0.408,0.225,2.72561402707845e-30,"20","RPS7P10"
3.14565268265581e-31,2.85955708330617,0.323,0.147,9.99090748538312e-27,"20","KRT18"
2.52865230900964e-43,2.79440238087425,0.468,0.261,8.03125259864553e-39,"20","RPS7P1"
4.55811207627368e-06,2.77703542241164,0.254,0.203,0.144770197654528,"20","NT5DC2"
2.56726915985328e-08,2.77218044732984,0.251,0.184,0.000815390357861001,"20","NACA3P"
1.31928331396995e-96,2.76906561115073,0.654,0.314,4.19017573349996e-92,"20","RP11-234A1.1"
9.06754625805975e-24,2.6993090561774,0.373,0.234,2.87994336702236e-19,"20","RP11-215A21.2"
1.41768153852956e-87,2.69636792693156,0.634,0.312,4.50269833452374e-83,"20","RP11-864N7.2"
1.36710279781783e-83,2.64752102081227,0.632,0.318,4.34205519614919e-79,"20","AC016739.2"
2.01713734834706e-31,2.63428212164741,0.423,0.258,6.4066299320851e-27,"20","RP11-51O6.1"
1.67310325147672e-63,2.53792442547832,0.567,0.305,5.31394323701522e-59,"20","AC004453.8"
2.65721322798993e-07,2.51655585614627,0.308,0.265,0.00843957493341881,"20","STEAP1B"
4.35550363989932e-31,2.50879102110046,0.423,0.254,1.38335151106842e-26,"20","MIR4426"
7.11485005984433e-28,2.50745933983714,0.413,0.258,2.25974752750716e-23,"20","FAM211A-AS1"
1.77945161987271e-40,2.49509384244882,0.483,0.289,5.6517162898777e-36,"20","AC007969.5"
4.16663413850379e-66,2.48405967597424,0.687,0.439,1.32336466873019e-61,"20","IGFBP2"
1.07478690351769e-91,2.46394802427806,0.657,0.326,3.41363068426252e-87,"20","RPL13P12"
1.95238304725899e-40,2.4407054727365,0.592,0.458,6.20096379639928e-36,"20","CHCHD3"
1.15038746236318e-49,2.43956590099098,0.517,0.293,3.6537456192117e-45,"20","RP11-742N3.1"
4.46066763646828e-11,2.43664116569258,0.301,0.218,1.41675264801869e-06,"20","RPL7P9"
3.60845434307698e-47,2.42080837251106,0.512,0.294,1.14608118390468e-42,"20","RP11-889L3.1"
8.25851299783691e-18,2.39321002785415,0.356,0.241,2.62298631324298e-13,"20","RP11-367G18.2"
7.08532124491881e-46,2.38990860934544,0.505,0.292,2.25036888059866e-41,"20","RP11-12M9.3"
7.52814103988116e-08,2.30145224540602,0.286,0.229,0.00239101287567665,"20","RPL14P1"
7.58994361614841e-12,2.29876660238459,0.43,0.395,2.4106419919249e-07,"20","FSCN1"
9.90342175369298e-21,2.28492004308581,0.388,0.263,3.14542578319043e-16,"20","RPL6P27"
0,5.48832335930367,0.744,0.091,0,"21","KIRREL3"
1.93414907017177e-266,4.79717796464813,0.52,0.066,6.14305086177255e-262,"21","XKR4"
1.39047859102977e-318,4.7829739743752,0.684,0.103,4.41629905296965e-314,"21","TMEM178B"
5.44711740785358e-236,4.64359474053755,0.523,0.075,1.73005895990838e-231,"21","HS3ST4"
1.6762574236476e-185,4.59818677311252,0.469,0.076,5.32396120324714e-181,"21","PRDM16"
0,4.48351473429027,0.94,0.182,0,"21","NRXN1"
1.32849031709186e-152,4.47508293699514,0.311,0.038,4.21941809611544e-148,"21","ABCB5"
7.39780044178038e-112,4.36359860473018,0.354,0.067,2.34961539831387e-107,"21","FMN2"
4.39005400715097e-192,4.35987842210875,0.54,0.099,1.39432505321122e-187,"21","DGKB"
1.90302784136373e-93,4.29343344156605,0.278,0.048,6.04420672695533e-89,"21","INSC"
6.84573496302878e-106,4.19027078036165,0.395,0.087,2.17427388160757e-101,"21","NCAM2"
4.86253864324435e-98,4.17772876035289,0.3,0.054,1.54439089848084e-93,"21","RP11-130F10.1"
2.85414959660655e-228,4.15627423155773,0.55,0.085,9.06506453378207e-224,"21","ALK"
7.76706610506859e-118,4.13912740289046,0.343,0.059,2.46689786563083e-113,"21","C10orf90"
1.04710087454707e-119,4.13115755344786,0.401,0.081,3.32569708764895e-115,"21","CADM2"
9.40508209431833e-132,4.12640877877658,0.501,0.119,2.98714812397644e-127,"21","PAPPA"
6.8198936229152e-202,4.07369813011131,0.681,0.162,2.1660664135741e-197,"21","LINC00511"
4.67292095282882e-175,4.05610909490453,0.55,0.114,1.48416642382796e-170,"21","SORCS1"
1.23253068023738e-169,4.05501130496352,0.564,0.123,3.91464069350194e-165,"21","RP11-141M1.3"
3.24920737646872e-67,4.0534143687621,0.264,0.058,1.03198075484023e-62,"21","RP1-34H18.1"
9.60276744610886e-245,4.03256614589909,0.692,0.137,3.04993496855863e-240,"21","SLC35F1"
6.45528327147544e-97,4.01165230243012,0.349,0.073,2.05026251985332e-92,"21","SORCS3"
6.04552784720863e-256,3.95769989989394,0.76,0.159,1.92012009955193e-251,"21","BAI3"
1.4729592050627e-230,3.94039019043391,0.744,0.174,4.67826573119964e-226,"21","IL1RAPL1"
2.5531187672128e-244,3.93669013275304,0.738,0.158,8.10896051654456e-240,"21","AKAP6"
1.76633846858015e-211,3.91144844459146,0.869,0.332,5.61006761005741e-207,"21","SH3PXD2A"
2.85592952494542e-134,3.90355754666818,0.561,0.151,9.07071776417913e-130,"21","FIGN"
1.88037728290848e-61,3.89979859737672,0.286,0.071,5.97226628824561e-57,"21","GRIK3"
2.94373585839686e-107,3.88834621882577,0.458,0.118,9.34959945985426e-103,"21","STOX2"
9.84262326095254e-291,3.82397139049718,0.978,0.301,3.12611557391114e-286,"21","CADM1"
0,5.02013649967253,0.357,0.011,0,"22","FAM92B"
0,4.9547876770986,0.321,0.018,0,"22","ZNF296"
0,4.95360121468838,0.819,0.032,0,"22","RP11-731F5.2"
0,4.93337505263324,0.36,0.011,0,"22","PKHD1L1"
0,4.81494761975063,0.297,0.007,0,"22","CH17-132F21.1"
0,4.75130151251139,0.679,0.024,0,"22","CD79A"
0,4.74424298435739,0.486,0.016,0,"22","TNFRSF17"
0,4.74095758025689,0.841,0.055,0,"22","IGJ"
0,4.7380092262099,0.849,0.049,0,"22","MZB1"
0,4.7084851521736,0.396,0.014,0,"22","PNOC"
0,4.61798249502715,0.725,0.032,0,"22","JSRP1"
0,4.59648314309533,0.28,0.01,0,"22","AMPD1"
0,4.55256106868126,0.799,0.063,0,"22","SPAG4"
0,4.51578289498174,0.277,0.012,0,"22","LINC00582"
1.87182629387033e-162,4.49626540644569,0.327,0.04,5.94510749196156e-158,"22","HIST1H2BJ"
0,4.48794274428697,0.354,0.019,0,"22","RP11-290F5.1"
5.60202309529907e-302,4.46946529738738,0.272,0.014,1.77925855529794e-297,"22","CLDN14"
0,4.44935136637516,0.426,0.013,0,"22","FCRL2"
0,4.4437509226049,0.484,0.016,0,"22","RP11-16E12.2"
0,4.42520096241195,0.25,0.008,0,"22","TAS1R3"
0,4.39681368013118,0.783,0.044,0,"22","DERL3"
0,4.35859843739895,0.297,0.011,0,"22","RP11-685N3.1"
6.31850985672351e-191,4.35382043017063,0.918,0.458,2.00682191559395e-186,"22","XBP1"
0,4.3526226229107,0.64,0.021,0,"22","FCRL5"
1.42019204395543e-295,4.32281841671097,0.365,0.026,4.51067195080683e-291,"22","LY9"
1.82071573232476e-254,4.30838840705546,0.266,0.016,5.78277523743668e-250,"22","RP11-81H14.2"
2.28120033145926e-282,4.29297432804908,0.335,0.023,7.24532037274775e-278,"22","DPEP1"
5.50283746012533e-266,4.25466313399375,0.607,0.09,1.74775620571041e-261,"22","PTP4A3"
4.70829631418796e-200,4.18604911835357,0.25,0.018,1.49540199234924e-195,"22","TXNDC5"
6.20629686309757e-151,4.14560950288053,0.723,0.246,1.97118194668842e-146,"22","ANKRD37"
2.85323997765369e-49,4.35335556030045,0.313,0.101,9.06217549302588e-45,"23","CSMD1"
1.19094226305254e-128,3.89957296225366,0.753,0.361,3.78255172168117e-124,"23","HFM1"
1.12733639965668e-30,3.89786829005984,0.31,0.137,3.58053313894959e-26,"23","SLC26A3"
2.8697984430296e-32,3.39111505412217,0.343,0.159,9.11476683490631e-28,"23","SLCO5A1"
7.03755911180312e-31,3.26529923394628,0.377,0.196,2.23519914949979e-26,"23","PVT1"
4.07522193679027e-24,3.19236980742486,0.357,0.206,1.29433123934396e-19,"23","AL132709.5"
1.57286974272561e-13,3.11473861161042,0.266,0.16,4.99559158987082e-09,"23","SGIP1"
2.83302211124136e-60,3.08282223661758,0.568,0.307,8.99796152751369e-56,"23","PDE3A"
4.19790207330478e-121,3.03973382789142,0.756,0.361,1.33329567750233e-116,"23","AC105402.4"
1.45186789032836e-71,3.02961779471148,0.507,0.197,4.61127760647191e-67,"23","MEIS2"
1.55366765655291e-30,2.99743329137559,0.432,0.259,4.9346038439777e-26,"23","RP11-750B16.1"
9.5501856117291e-19,2.94690369696174,0.363,0.237,3.03323445214128e-14,"23","RP5-857K21.4"
9.86263593334424e-71,2.93915746774157,0.493,0.187,3.13247179878946e-66,"23","CACNA1C"
4.09394094260275e-111,2.91688926799013,0.756,0.362,1.30027658278006e-106,"23","hsa-mir-6723"
4.92685494245841e-33,2.90642213859221,0.452,0.269,1.56481839827422e-28,"23","MTRNR2L9"
3.35740698143055e-35,2.89277462327709,0.327,0.132,1.06634603137216e-30,"23","KIF26B"
1.40571292412333e-21,2.88321641190257,0.391,0.255,4.46468481830811e-17,"23","MTRNR2L1"
1.27707236376336e-77,2.88296298364023,0.657,0.343,4.05610953454882e-73,"23","RP5-857K21.7"
1.20325503946052e-108,2.86221870267701,0.751,0.36,3.82165833083057e-104,"23","MTND1P23"
3.97507713419574e-94,2.80234439801896,0.715,0.354,1.26252424859191e-89,"23","MTND4P12"
4.15618187854325e-89,2.78216243579919,0.723,0.389,1.32004492644412e-84,"23","DHFR"
2.69038796594791e-09,2.76435401071334,0.355,0.307,8.54494121864714e-05,"23","INO80D"
1.39435316694651e-11,2.75668549585644,0.357,0.287,4.42860509353882e-07,"23","ZNF609"
1.016670704114e-87,2.73808638649664,0.715,0.356,3.22904782333646e-83,"23","RP5-857K21.11"
1.89692886656878e-97,2.71732297591547,0.723,0.353,6.02483577310912e-93,"23","MTND2P28"
6.66399776749956e-55,2.65195630807238,0.507,0.235,2.11655233093554e-50,"23","KIAA1217"
1.32948747615822e-79,2.64998654140197,0.776,0.693,4.22258517302612e-75,"23","PRRC2C"
7.1657035415792e-24,2.63076470690334,0.388,0.232,2.27589910184097e-19,"23","KAZN"
0.000272185100218642,2.60297734119835,0.277,0.26,1,"23","TP53BP1"
2.21323894335074e-93,2.59807339867832,0.745,0.36,7.02946820797628e-89,"23","MTATP6P1"
0,7.91133886832306,0.37,0.002,0,"24","PRND"
0,7.27975372521576,0.34,0.002,0,"24","C6orf123"
0,6.7243859361923,0.377,0.005,0,"24","GPIHBP1"
0,6.65771872881536,0.317,0.001,0,"24","AL009178.1"
0,6.61655348482156,0.457,0.005,0,"24","F2RL3"
0,6.45166278923471,0.347,0.003,0,"24","RP11-483L5.1"
0,6.32707109856297,0.392,0.005,0,"24","SCN3B"
0,6.10028041649098,0.687,0.037,0,"24","LY6H"
0,6.07541093674206,0.483,0.006,0,"24","CETP"
0,6.05581181112179,0.317,0.002,0,"24","C6orf141"
0,5.69335247460331,0.619,0.026,0,"24","APLNR"
0,5.54694137722694,0.645,0.027,0,"24","RP11-536O18.1"
0,5.53606944337745,0.955,0.034,0,"24","CLDN5"
0,5.37094894230456,0.796,0.017,0,"24","BCL6B"
0,5.35331895208579,0.532,0.013,0,"24","KBTBD11"
3.38859919093012e-242,5.27315495252761,0.366,0.025,1.07625298903131e-237,"24","APLN"
0,5.25163935705871,0.747,0.021,0,"24","FLT4"
0,5.19767255828824,0.592,0.022,0,"24","KIT"
0,5.17701424001323,0.894,0.042,0,"24","KDR"
0,5.16105328807893,0.604,0.019,0,"24","SOX7"
0,5.10277588516341,0.887,0.031,0,"24","ROBO4"
0,5.05483048185499,0.849,0.03,0,"24","AC011526.1"
0,5.05432934813786,0.966,0.039,0,"24","CDH5"
0,4.79638588453384,0.366,0.009,0,"24","SCHIP1"
0,4.78746006661071,0.891,0.05,0,"24","TIE1"
0,4.72641243934002,0.909,0.033,0,"24","ECSCR"
0,4.71169539163343,0.781,0.029,0,"24","MYCT1"
3.56272346263643e-290,4.70954971749591,0.389,0.023,1.13155659896796e-285,"24","GJA4"
0,4.68375902361553,0.845,0.047,0,"24","KANK3"
0,4.68343153330634,0.536,0.02,0,"24","NPR1"
8.43222485974409e-35,3.7414084908412,0.33,0.09,2.67815893770332e-30,"25","SLC11A1"
0.00210666647955833,3.60859387931407,0.286,0.248,1,"25","ILF3-AS1"
3.79632831418947e-23,3.59650945380806,0.259,0.078,1.20575183586972e-18,"25","ITGAX"
1.39102315142412e-17,3.46149830097735,0.276,0.103,4.41802863123815e-13,"25","IFI30"
1.5422916682939e-11,3.11492040299693,0.303,0.162,4.89847256766825e-07,"25","PRKAG2"
1.39836876085925e-24,3.06612443027116,0.351,0.131,4.44135902136505e-20,"25","MYO1F"
1.04776095428285e-07,2.99372864075918,0.259,0.152,0.00332779356689775,"25","TNFAIP2"
7.02258548535412e-35,2.98258448954373,0.47,0.175,2.23044337600332e-30,"25","STAB1"
1.80350188676296e-18,2.97531910615802,0.281,0.103,5.72810234254784e-14,"25","CYTH4"
2.29265396574918e-18,2.88788739320094,0.303,0.118,7.28169826061598e-14,"25","ADAM28"
0.00308356483979731,2.85530509855403,0.297,0.272,1,"25","HEXIM1"
8.89539623220659e-14,2.82421053397585,0.416,0.265,2.82526679731113e-09,"25","LPAR6"
2.79838078694166e-29,2.71692257603464,0.541,0.275,8.88793721740541e-25,"25","MAFB"
1.07044481544776e-10,2.66618147185359,0.259,0.125,3.39983977834362e-06,"25","ARHGAP4"
0.000504969406178794,2.65810330414615,0.286,0.237,1,"25","DMXL2"
2.69103412870101e-14,2.64137408389272,0.395,0.229,8.54699349616726e-10,"25","NABP1"
4.25563341328861e-17,2.39094686981048,0.486,0.299,1.3516317283946e-12,"25","RGS2"
2.25337344031453e-05,2.36894837088249,0.438,0.433,0.715693938378298,"25","PPP1R10"
0.000354132969827317,2.34588268314954,0.254,0.191,1,"25","RASSF4"
5.67531321827856e-07,2.31767589230338,0.411,0.356,0.0180253623125745,"25","PARP14"
1.67378297975174e-10,2.31489048660616,0.276,0.14,5.3161021219895e-06,"25","TBXAS1"
3.9826309102921e-07,2.3132868038288,0.276,0.171,0.0126492340341787,"25","DOCK8"
0.00155218117195797,2.2980380727823,0.286,0.237,1,"25","FRMD4B"
7.68249912471064e-15,2.27334713963723,0.557,0.444,2.44003854699935e-10,"25","HSPH1"
5.42532341807119e-07,2.25517857236847,0.303,0.196,0.0172313697081359,"25","HCLS1"
4.081381696454e-10,2.23762639528919,0.297,0.159,1.29628764061075e-05,"25","FYB"
4.26700685463689e-06,2.199211768897,0.481,0.497,0.135524404710122,"25","CLK1"
2.02991124623438e-43,2.19754868732394,0.87,0.688,6.44720110916501e-39,"25","SAT1"
2.39322353557916e-24,2.19586012792891,0.357,0.124,7.60111727135296e-20,"25","CD163"
1.54968917144715e-19,2.17401831172284,0.568,0.4,4.92196777743329e-15,"25","MTRNR2L2"
0,11.8201140302882,0.474,0,0,"26","RP11-73G16.2"
0,10.5202408369376,0.948,0.002,0,"26","LILRA4"
0,10.0965767786289,0.623,0.001,0,"26","TCL1A"
0,9.69956159828725,0.636,0.002,0,"26","SHD"
